Date,price,bac,meta,msft,spx,amd,crm
07/17/2015,32.405,18.1,94.97,46.62,2126.64,1.79,72.81
07/16/2015,32.1275,17.95,90.85,46.66,2124.29,1.87,72.42
07/15/2015,31.705,17.68,89.76,45.76,2107.4,1.96,71.36
07/14/2015,31.4025,17.13,89.68,45.62,2108.95,2.05,71.79
07/13/2015,31.415,17.02,90.1,45.54,2099.6,1.96,71.05
07/10/2015,30.82,16.7,87.95,44.61,2076.62,1.96,71.14
07/09/2015,30.0175,16.48,85.88,44.52,2051.31,1.98,69.96
07/08/2015,30.6425,16.25,85.65,44.24,2046.68,2.01,69.39
07/07/2015,31.4225,16.69,87.22,44.3,2081.34,2.09,70.26
07/06/2015,31.5,16.94,87.55,44.39,2068.76,2.47,69.16
07/02/2015,31.61,17.03,87.285,44.4,2076.78,2.53,70.42
07/01/2015,31.65,17.22,86.91,44.445,2077.42,2.42,70.54
06/30/2015,31.3562,17.02,85.765,44.15,2063.11,2.4,69.63
06/29/2015,31.1325,16.89,85.8,44.37,2057.64,2.34,70.0
06/26/2015,31.6875,17.41,88.01,45.26,2101.49,2.47,72.34
06/25/2015,31.875,17.37,87.98,45.65,2102.31,2.58,73.61
06/24/2015,32.0275,17.49,88.86,45.635,2108.58,2.62,73.5
06/23/2015,31.7575,17.67,87.88,45.91,2124.2,2.61,74.2
06/22/2015,31.9025,17.47,84.74,46.23,2122.85,2.62,74.78
06/19/2015,31.65,17.17,82.51,46.1,2109.99,2.58,75.0
06/18/2015,31.97,17.38,82.905,46.72,2121.24,2.52,75.71
06/17/2015,31.825,17.37,81.79,45.97,2100.44,2.47,74.42
06/16/2015,31.9,17.55,81.06,45.83,2096.29,2.35,73.4
06/15/2015,31.73,17.47,80.71,45.475,2084.43,2.32,72.56
06/12/2015,31.7925,17.49,81.53,45.97,2094.11,2.31,71.77
06/11/2015,32.1475,17.49,81.83,46.44,2108.86,2.32,72.4
06/10/2015,32.22,17.59,82.16,46.61,2105.2,2.32,73.03
06/09/2015,31.855,17.31,80.67,45.65,2080.15,2.29,71.76
06/08/2015,31.95,17.08,80.67,45.73,2079.28,2.31,71.84
06/05/2015,32.1625,17.19,82.14,46.14,2092.83,2.33,73.55
06/04/2015,32.34,16.78,82.05,46.36,2095.84,2.33,72.21
06/03/2015,32.53,16.93,82.44,46.85,2114.07,2.28,73.47
06/02/2015,32.49,16.72,80.445,46.92,2109.6,2.3,72.9
06/01/2015,32.6337,16.55,80.29,47.23,2111.73,2.25,73.1
05/29/2015,32.57,16.5,79.19,46.86,2107.39,2.28,72.75
05/28/2015,32.945,16.67,80.145,47.45,2120.79,2.27,72.68
05/27/2015,33.0112,16.74,80.55,47.61,2123.48,2.28,73.95
05/26/2015,32.405,16.5,79.335,46.59,2104.2,2.22,73.57
05/22/2015,33.135,16.75,80.54,46.9,2126.06,2.28,75.01
05/21/2015,32.8475,16.73,80.48,47.42,2130.82,2.28,72.91
05/20/2015,32.515,16.74,80.55,47.58,2125.85,2.32,70.16
05/19/2015,32.5175,16.77,80.63,47.58,2127.83,2.28,71.48
05/18/2015,32.5475,16.51,80.88,48.01,2129.2,2.35,72.8
05/15/2015,32.1925,16.35,80.42,48.295,2122.73,2.32,72.4
05/14/2015,32.2375,16.52,81.37,48.72,2121.1,2.33,72.88
05/13/2015,31.5025,16.47,78.44,47.625,2098.48,2.37,71.79
05/12/2015,31.4662,16.43,77.46,47.35,2099.12,2.35,71.77
05/11/2015,31.58,16.49,78.01,47.37,2105.33,2.32,71.2
05/08/2015,31.905,16.45,78.51,47.75,2116.1,2.31,72.4
05/07/2015,31.315,16.24,78.425,46.7,2088.0,2.32,74.52
05/06/2015,31.2525,16.29,78.1,46.28,2080.15,2.29,73.79
05/05/2015,31.45,16.35,77.56,47.6,2089.46,2.28,72.75
05/04/2015,32.175,16.44,78.81,48.24,2114.49,2.31,71.6
05/01/2015,32.2375,16.11,78.99,48.655,2108.29,2.31,73.36
04/30/2015,31.2875,15.93,78.77,48.64,2085.51,2.26,72.82
04/29/2015,32.16,15.98,80.465,49.06,2106.85,2.28,74.65
04/28/2015,32.64,15.65,80.68,49.155,2114.76,2.31,66.89
04/27/2015,33.1625,15.56,81.91,48.03,2108.92,2.34,67.84
04/24/2015,32.57,15.64,81.53,47.87,2117.69,2.3,67.83
04/23/2015,32.4175,15.69,82.41,43.34,2112.93,2.33,68.47
04/22/2015,32.155,15.74,84.63,42.985,2107.96,2.28,67.71
04/21/2015,31.7275,15.5,83.62,42.635,2097.29,2.35,67.38
04/20/2015,31.9,15.57,83.09,42.905,2100.4,2.49,66.9
04/17/2015,31.1875,15.56,80.775,41.615,2081.18,2.575,65.81
04/16/2015,31.5425,15.79,82.31,42.16,2104.99,2.87,67.91
04/15/2015,31.695,15.64,82.705,42.255,2106.63,2.7,67.21
04/14/2015,31.575,15.82,83.515,41.65,2095.84,2.67,66.91
04/13/2015,31.7125,15.8,83.01,41.76,2092.43,2.78,67.08
04/10/2015,31.775,15.72,82.04,41.72,2102.06,2.76,67.64
04/09/2015,31.64,15.71,82.17,41.48,2091.18,2.72,67.74
04/08/2015,31.4,15.61,82.275,41.42,2081.9,2.71,68.21
04/07/2015,31.5025,15.46,82.32,41.53,2076.33,2.7,68.2
04/06/2015,31.8375,15.51,82.44,41.545,2080.62,2.7,67.94
04/02/2015,31.33,15.54,81.555,40.29,2066.96,2.69,66.68
04/01/2015,31.0625,15.41,81.665,40.72,2059.69,2.69,66.08
03/31/2015,31.1075,15.39,82.215,40.655,2067.89,2.68,66.81
03/30/2015,31.5925,15.52,83.195,40.96,2086.24,2.7,66.85
03/27/2015,30.8125,15.31,83.3,40.97,2061.02,2.72,66.55
03/26/2015,31.06,15.42,83.01,41.21,2056.15,2.65,65.99
03/25/2015,30.845,15.41,82.92,41.46,2061.05,2.63,65.78
03/24/2015,31.6725,15.61,85.31,42.9,2091.5,2.79,67.37
03/23/2015,31.8025,15.72,84.43,42.855,2104.42,2.84,67.66
03/20/2015,31.475,15.84,83.8,42.88,2108.1,2.8,67.69
03/19/2015,31.8738,15.61,82.75,42.285,2089.27,2.74,68.88
03/18/2015,32.1175,15.98,80.91,42.5,2099.5,2.75,68.55
03/17/2015,31.76,16.09,79.365,41.695,2074.28,2.77,67.55
03/16/2015,31.2375,16.13,78.07,41.56,2081.19,2.76,66.43
03/13/2015,30.8975,16.09,78.05,41.38,2053.4,2.75,64.6
03/12/2015,31.1125,16.09,78.93,41.02,2065.95,2.76,64.95
03/11/2015,30.56,16.11,77.57,41.98,2040.24,2.84,63.68
03/10/2015,31.1275,15.79,77.55,42.03,2044.16,2.92,63.76
03/09/2015,31.785,16.17,79.44,42.85,2079.43,2.93,65.48
03/06/2015,31.65,16.22,80.005,42.36,2071.26,2.92,64.56
03/05/2015,31.6025,16.0,81.21,43.11,2101.04,2.98,65.59
03/04/2015,32.135,15.84,80.895,43.055,2098.53,3.05,64.88
03/03/2015,32.34,16.04,79.6,43.28,2107.78,3.14,66.95
03/02/2015,32.2725,16.01,79.75,43.88,2117.39,3.21,68.46
02/27/2015,32.115,15.81,78.97,43.85,2104.5,3.11,69.38
02/26/2015,32.6037,16.04,80.41,44.055,2110.74,3.08,70.24
02/25/2015,32.1975,16.49,79.56,43.99,2113.86,3.1,62.87
02/24/2015,33.0425,16.38,78.45,44.09,2115.48,3.11,61.93
02/23/2015,33.25,16.2,78.84,44.15,2109.66,3.06,62.58
02/20/2015,32.3738,16.38,79.895,43.855,2110.3,3.06,63.74
02/19/2015,32.1125,16.21,79.42,43.5,2097.45,3.055,62.81
02/18/2015,32.1788,16.3,76.71,43.53,2099.68,3.08,63.0
02/17/2015,31.9575,16.63,75.6,43.58,2100.34,3.11,62.07
02/13/2015,31.77,16.61,75.74,43.87,2096.99,3.15,62.85
02/12/2015,31.615,16.67,76.23,43.09,2088.48,3.12,61.26
02/11/2015,31.22,16.36,76.51,42.38,2068.53,3.07,58.8
02/10/2015,30.505,16.42,75.19,42.6,2068.59,3.04,58.79
02/09/2015,29.93,16.35,74.44,42.36,2046.74,3.04,57.98
02/06/2015,29.7325,16.49,74.47,42.41,2055.47,3.03,59.17
02/05/2015,29.985,15.97,75.615,42.45,2062.52,3.31,59.26
02/04/2015,29.89,15.79,75.63,41.84,2041.51,2.85,58.99
02/03/2015,29.6625,15.89,75.4,41.6,2050.03,2.76,58.61
02/02/2015,29.6575,15.46,74.99,41.28,2020.85,2.67,57.28
01/30/2015,29.29,15.15,75.91,40.4,1994.99,2.57,56.45
01/29/2015,29.725,15.43,78.0,42.01,2021.25,2.61,58.1
01/28/2015,28.8275,15.2,76.24,41.19,2002.16,2.63,56.35
01/27/2015,27.285,15.63,75.78,42.66,2029.55,2.7,57.79
01/26/2015,28.275,15.85,77.495,47.01,2057.09,2.61,59.78
01/23/2015,28.245,15.73,77.83,47.18,2051.82,2.45,58.62
01/22/2015,28.1,16.09,77.65,47.13,2063.15,2.47,58.0
01/21/2015,27.3875,15.41,76.74,45.92,2032.12,2.45,57.71
01/20/2015,27.18,15.26,76.24,46.39,2022.55,2.24,57.29
01/16/2015,26.4975,15.38,75.18,46.24,2019.42,2.39,56.64
01/15/2015,26.705,15.2,74.05,45.48,1992.67,2.52,55.11
01/14/2015,27.45,16.04,76.28,45.955,2011.27,2.63,57.25
01/13/2015,27.555,16.45,76.45,46.355,2023.03,2.66,57.97
01/12/2015,27.3125,16.68,76.72,46.6,2028.26,2.63,57.73
01/09/2015,28.0025,16.98,77.74,47.19,2044.81,2.63,58.16
01/08/2015,27.9725,17.29,78.175,47.59,2062.14,2.61,58.59
01/07/2015,26.9375,16.94,76.15,46.23,2025.9,2.58,56.93
01/06/2015,26.565,16.86,76.15,45.65,2002.61,2.63,57.2
01/05/2015,26.5625,17.38,77.19,46.325,2020.58,2.66,58.17
01/02/2015,27.3325,17.9,78.45,46.76,2058.2,2.69,59.24
12/31/2014,27.595,17.89,78.02,46.45,2058.9,2.67,59.31
12/30/2014,28.13,18.13,79.22,47.02,2080.35,2.63,59.43
12/29/2014,28.4775,18.11,80.02,47.45,2090.57,2.66,60.35
12/26/2014,28.4975,17.98,80.775,47.88,2088.77,2.65,60.8
12/24/2014,28.0025,17.98,80.77,48.14,2081.88,2.65,60.33
12/23/2014,28.135,17.93,80.61,48.45,2082.17,2.67,60.5
12/22/2014,28.235,17.71,81.45,47.98,2078.54,2.66,59.86
12/19/2014,27.945,17.62,79.88,47.66,2070.65,2.57,59.86
12/18/2014,28.1625,17.53,78.4,47.52,2061.23,2.55,59.33
12/17/2014,27.3525,17.26,76.11,45.74,2012.89,2.55,57.0
12/16/2014,26.6863,16.72,74.69,45.16,1972.74,2.5,53.79
12/15/2014,27.0562,16.85,76.99,46.67,1989.63,2.47,55.41
12/12/2014,27.4325,17.13,77.83,46.95,2002.33,2.52,55.07
12/11/2014,27.905,17.47,77.73,47.17,2035.33,2.49,55.48
12/10/2014,27.9875,17.38,76.18,46.9,2026.14,2.48,55.32
12/09/2014,28.53,17.56,76.84,47.59,2059.82,2.59,56.14
12/08/2014,28.1,17.66,76.52,47.695,2060.31,2.58,56.41
12/05/2014,28.75,17.68,76.36,48.42,2075.37,2.66,58.85
12/04/2014,28.8725,17.21,75.24,48.84,2071.92,2.69,58.95
12/03/2014,28.9825,17.29,74.88,48.08,2074.33,2.74,58.88
12/02/2014,28.6575,17.15,75.46,48.46,2066.55,2.68,59.25
12/01/2014,28.7675,16.79,75.1,48.62,2053.44,2.67,59.08
11/28/2014,29.7325,17.04,77.7,47.81,2067.56,2.79,59.87
11/26/2014,29.75,17.11,77.62,47.75,2072.83,2.84,59.23
11/25/2014,29.4,17.1,75.63,47.47,2067.03,2.83,59.34
11/24/2014,29.6563,17.18,74.01,47.59,2069.41,2.83,58.09
11/21/2014,29.1175,17.12,73.75,47.98,2063.5,2.77,58.19
11/20/2014,29.0775,17.0,73.6,48.7,2052.75,2.69,58.3
11/19/2014,28.6675,17.06,73.33,48.22,2048.72,2.63,61.02
11/18/2014,28.8675,17.14,74.34,48.74,2051.8,2.65,62.47
11/17/2014,28.4975,17.09,74.24,49.46,2041.32,2.67,62.51
11/14/2014,28.545,17.14,74.88,49.58,2039.82,2.61,63.91
11/13/2014,28.205,17.22,74.25,49.61,2039.33,2.66,63.16
11/12/2014,27.8125,17.29,74.72,48.78,2038.25,2.71,63.77
11/11/2014,27.425,17.32,74.61,48.87,2039.68,2.73,64.06
11/10/2014,27.2075,17.37,75.0,48.89,2038.26,2.76,64.45
11/07/2014,27.2525,17.36,75.6,48.68,2031.92,2.78,63.97
11/06/2014,27.175,17.36,75.26,48.7,2031.21,2.76,63.09
11/05/2014,27.215,17.34,74.83,47.86,2023.57,2.8,61.91
11/04/2014,27.15,17.21,75.76,47.57,2012.1,2.83,63.57
11/03/2014,27.35,17.27,73.88,47.44,2017.81,2.87,63.59
10/31/2014,27.0,17.16,74.99,46.95,2018.05,2.8,63.99
10/30/2014,26.745,17.03,74.11,46.05,1994.65,2.75,61.72
10/29/2014,26.835,16.99,75.86,46.62,1982.3,2.77,60.97
10/28/2014,26.685,16.8,80.77,46.49,1985.05,2.72,61.53
10/27/2014,26.2775,16.59,80.28,45.91,1961.63,2.66,59.11
10/24/2014,26.305,16.72,80.67,46.13,1964.58,2.68,59.57
10/23/2014,26.2075,16.6,80.04,45.02,1950.82,2.69,57.88
10/22/2014,25.7475,16.4,78.37,44.38,1927.11,2.64,56.25
10/21/2014,25.6175,16.6,78.69,44.88,1941.28,2.77,57.24
10/20/2014,24.94,16.26,76.95,44.08,1904.01,2.67,56.03
10/17/2014,24.4175,16.21,75.95,43.63,1886.76,2.72,55.63
10/16/2014,24.065,16.08,72.63,42.74,1862.76,2.64,53.87
10/15/2014,24.385,15.76,73.21,43.22,1862.49,2.61,53.09
10/14/2014,24.6875,16.52,73.59,43.73,1877.7,2.62,52.72
10/13/2014,24.9525,16.4,72.99,43.65,1874.74,2.74,53.23
10/10/2014,25.1825,16.48,72.91,44.03,1906.13,2.72,54.77
10/09/2014,25.255,16.59,75.91,45.85,1928.21,2.95,57.13
10/08/2014,25.2,17.12,77.52,46.78,1968.89,3.28,57.9
10/07/2014,24.6875,16.88,76.29,45.53,1935.1,3.28,56.91
10/06/2014,24.905,17.29,77.555,46.09,1964.82,3.36,58.3
10/03/2014,24.905,17.29,77.44,46.09,1967.9,3.4,58.46
10/02/2014,24.975,16.88,77.08,45.76,1946.17,3.39,56.64
10/01/2014,24.795,16.82,76.55,45.9,1946.16,3.35,56.73
09/30/2014,25.1875,17.05,79.04,46.36,1972.29,3.41,57.53
09/29/2014,25.0275,17.01,79.0,46.44,1977.8,3.55,57.23
09/26/2014,25.1875,17.03,78.79,46.41,1982.85,3.6,56.56
09/25/2014,24.4675,16.85,77.22,46.04,1965.99,3.63,55.92
09/24/2014,25.4375,17.18,78.535,47.08,1998.3,3.7,57.66
09/23/2014,25.66,17.05,78.29,46.56,1982.77,3.69,56.81
